source_id,source_url,path,geothermal_system,latitude,longitude,name,map_description,source,source_licence,attribution,parsed_at_utc
1012,https://1000springs.org.nz/samplesite/1012,/samplesite/1012,Rotorua,-38.1605,176.2587,Hotel Blowout Feature 7,Another spring near Hotel Blowout. The precipitate in this feature is much more orange than previous features. The base of the spring is covered in a flimsy biofilm. The spring has a catchment area south of it and it outflows into the another catchment stream with Feature 6. Small amount of dead twigs in spring. No other surrounding vegetation.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290368+00:00
1013,https://1000springs.org.nz/samplesite/1013,/samplesite/1013,Rotorua,-38.1605,176.2587,Hotel Blowout Feature 8,This spring is about 3 metres north west of Puarenga Stream. There is zero surrounding vegetation. The biofilm on the base of the spring looks interesting with a mixture of brown and yellow colours. A small output flows into a catchment area west of the spring.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290396+00:00
1014,https://1000springs.org.nz/samplesite/1014,/samplesite/1014,Rotorua,-38.1605,176.2588,Hotel Blowout Feature 9,Large spring in catchment area of Puarenga Stream. The two mix completely. However the ebullition is quite strong for the spring. Zero vegetation surrounds the spring except for rocks.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290417+00:00
1015,https://1000springs.org.nz/samplesite/1015,/samplesite/1015,Rotorua,-38.1605,176.2588,Hotel Blowout Feature 10,Opal coloured spring next to steep embankment to it's north east side. Puarenga Stream flows to it's south. No vegetation surrounding spring and it outputs into Feature 9 and then further into the stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290443+00:00
1016,https://1000springs.org.nz/samplesite/1016,/samplesite/1016,Rotorua,-38.1605,176.2588,Hotel Blowout Feature 11,Small hotspring adjacent to Feature 10 on the north side. Surrounded by black sandy sediment with no vegetation. Some small twigs covered in yellow in spring. Slight runoff into Feature 10. Smaller spring slightly above it that may also be feeding it.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290475+00:00
1017,https://1000springs.org.nz/samplesite/1017,/samplesite/1017,Rotorua,-38.1635,176.2536,Te Puia Feature 89,Spring on the south side of the bridge in front of Pohutu Geyser. Spring has zero vegetation around it and it's right on the edge of the stream. It outflows into stream. Grey sediment surrounds it. Lots of ebullition.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290501+00:00
1018,https://1000springs.org.nz/samplesite/1018,/samplesite/1018,Rotorua,-38.1634,176.2537,Te Puia Feature 90,Awesome looking spring right underneath the bridge in front of Pohutu Geyser. Next to a wall of the terrace. Surrounded by hard sinter. Yellow precipitate by source and orange further downstream. Small outflow into Puarenga Stream. Pohutu Geyser runs into it when it's going. Sample taken before and after Pohutu erupting.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290534+00:00
1019,https://1000springs.org.nz/samplesite/1019,/samplesite/1019,Rotorua,-38.1634,176.2536,Te Puia Feature 91,"Shallow spring on the west edge of Puarenga Stream. Lots of bubbling and gas discharge throughout. Surrounded by some grass, it has an input from the stream and it outputs back into it. Brown coloured sediment.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290558+00:00
1020,https://1000springs.org.nz/samplesite/1020,/samplesite/1020,Rotorua,-38.1636,176.2537,Te Puia Feature 92,Super hot spring south of Feature 89 below the bridge in front of Pohutu Geyser. Zero vegetation surrounds and it has a steep embankment to it's east. Grey sediment at sides. No visible outputs except for a small catchment area adjacent to it.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290586+00:00
1021,https://1000springs.org.nz/samplesite/1021,/samplesite/1021,Rotorua,-38.1636,176.2536,Te Puia Feature 93,"Another very hot spring in this collection at Te Puia. This one sits between Feature 89 and 92. It outflows into Puarenga stream. No visible inputs. Lots of dead twigs in spring, otherwise no vegetation. Grey sediment.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290610+00:00
1022,https://1000springs.org.nz/samplesite/1022,/samplesite/1022,Rotorua,-38.1636,176.2536,Te Puia Feature 94,Murky opal coloured spring about three metres west of Feature 92. No immediate vegetation except for one shrub. Maybe have a small outflow to the stream. Lots of floating bubbles.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290631+00:00
1023,https://1000springs.org.nz/samplesite/1023,/samplesite/1023,Rotorua,-38.1635,176.2537,Te Puia Feature 95,This spring is immediately adjacent to Puarenga stream underneath the bridge next to Pohutu Geyser . No connections with stream. It has an oily sheen on the top and no immediate vegetation. Black/grey sandy sediment around.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290657+00:00
1024,https://1000springs.org.nz/samplesite/1024,/samplesite/1024,Rotorua,-38.1635,176.2536,Te Puia Feature 96,"The spring itself is calm but it's surrounded by tiny bubbling springs ranging in temperature from 50 to 80 degree Celsius. It could be just a catchment pool for these. Surrounded by a white film, there is no vegetation or visible outputs. Brown and grey coloured sediment.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290687+00:00
1025,https://1000springs.org.nz/samplesite/1025,/samplesite/1025,Rotorua,-38.1636,176.2536,Te Puia Feature 97,Milky coloured spring between Features 92 & 94 in a collection of springs underneath the Pohutu bridge. One tree overhangs it on the south side. It has lots of rocks in it. Yellow coloured sediment. No visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290712+00:00
1026,https://1000springs.org.nz/samplesite/1026,/samplesite/1026,Rotorua,-38.1635,176.2535,Te Puia Feature 98,A small spring west of feature 94 and much hotter. Only 0.2 metres between then. No vegetation surrounds except an old log which hangs about a metre above it. No visible connections to neighbouring springs. Surrounded by black/grey mud.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290738+00:00
1027,https://1000springs.org.nz/samplesite/1027,/samplesite/1027,Rotorua,-38.1636,176.2536,Te Puia Feature 99,Another feature in a collection of springs on the banks of Puarenga Stream. This one is slightly more yellow that the rest and has a grey/yellow build up of precipitate. No visible outputs. A shrub overhangs it.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290762+00:00
1028,https://1000springs.org.nz/samplesite/1028,/samplesite/1028,Rotorua,-38.1636,176.2536,Te Puia Feature 100,Very interesting feature that appears relatively new due to all the dead vegetation around it. It's a geyser that erupts every 20 to 30 seconds and lasts for approximately 5 seconds. Couldn't sample at source so sample taken 2 metres downstream immediately after an eruption. Outflows into Puarenga Stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290794+00:00
1029,https://1000springs.org.nz/samplesite/1029,/samplesite/1029,Rotorua,-38.163,176.2532,Te Puia Feature 101,A large hot spring adjacent to the main path at Te Puia. Lots of dead branches on west side. Spring has floating particulate on top and lots of sediment build up at edges and in the middle. Lots of surrounding springs that can't get to.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290821+00:00
1030,https://1000springs.org.nz/samplesite/1030,/samplesite/1030,Rotorua,-38.1628,176.2529,Te Puia Feature 102,Hotspring adjacent to the path at Te Puia but it's about three metres down a steep embankment. Used the bailer to sample. Has some stone retaining walls above it. Surrounded by lots of trees which overhang the spring. Cannot see all edges so unsure if any outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290851+00:00
1031,https://1000springs.org.nz/samplesite/1031,/samplesite/1031,Rotorua,-38.1628,176.2529,Te Puia Feature 103,"Cool temperature spring adjacent to a mud pool. About three metres down a hollow, the bailer was used to sample. Lots of overhanging vegetation and no visible outputs. Spring has a khaki green tinge to colour.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290875+00:00
1032,https://1000springs.org.nz/samplesite/1032,/samplesite/1032,Rotorua,-38.1629,176.2527,Te Puia Feature 104,"Known as Mitimiti, this large spring is completely surrounded by vegetation, some which overhang and some altered sediment around edges. Some floating matter on top. Some pale brown in colour. Some dead branches in spring.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290900+00:00
1033,https://1000springs.org.nz/samplesite/1033,/samplesite/1033,Rotorua,-38.1627,176.2525,Te Puia Feature 105,"Cool temperature spring on the main walking path to Pohutu Geyser at Te Puia. Completely surrounded by vegetation, this spring has a milky light opal consistency to it. No visible outputs. It has lots of macroorganisms floating on top.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290925+00:00
1034,https://1000springs.org.nz/samplesite/1034,/samplesite/1034,Waikite,-38.3279,176.2978,Waikite Feature 9,Sample taken from Te Manaroa stream as it crosses Corbett Road. Just after an island. Surrounded by overhanging blackberry and grass. Some rocks in stream covered by green biofilm.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290946+00:00
1035,https://1000springs.org.nz/samplesite/1035,/samplesite/1035,Waikite,-38.3281,176.3014,Waikite Feature 10,This spring appears at the edge of a grass lawn west of the squash club at Waikite. Sample taken about two metres downstream where the temperature was 62.9 degree Celsius. Green and orange biomass growing at edges. Grass on both sides. Outflows in direction of big stream.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290975+00:00
1036,https://1000springs.org.nz/samplesite/1036,/samplesite/1036,Waikite,-38.3269,176.3049,Waikite Feature 11,The mighty Te Manaroa spring at Waikite. This spring is very vigorous and is constantly upwelling. Surrounded by a sinter with lots of ferns growing on the embankment. The spring outflows into a stream called Otamakokore.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.290999+00:00
1037,https://1000springs.org.nz/samplesite/1037,/samplesite/1037,Waikite,-38.3269,176.3049,Waikite Feature 12,Small spring immediately adjacent to Te Manaroa on the west side. Red/brown coloured sediment on bottom. Surrounded by a sinter with ferns and moss growing on embankment above it. Not overhanging. Outflows down to join the stream from Te Manaroa.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291025+00:00
1038,https://1000springs.org.nz/samplesite/1038,/samplesite/1038,Waikite,-38.3269,176.3048,Waikite Feature 13,Spring on the south side of Te Manaroa. Had to use a bailer to sample. Sample about four metres down a hollow. Hard to see water but no visible outputs. Lots of moss and ferns growing on walls of embankment.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291051+00:00
1039,https://1000springs.org.nz/samplesite/1039,/samplesite/1039,Waikite,-38.3269,176.3045,Waikite Feature 14,Otamakokore Stream at Waikite. Sample taken roughly 30 metres down stream of Te Manaroa spring. Lots of other springs into stream above sampling point but can't reach. Stream has lots of sinter deposits built up in middle. Pungas overhang sampling point and stream has ferns and moss growing on banks.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291081+00:00
1040,https://1000springs.org.nz/samplesite/1040,/samplesite/1040,Waikite,-38.327,176.3037,Waikite Feature 15,"Sample taken from the inlet of hot water to a cascade, which is used to cool water used for bathing in the thermal pools. No immediate vegetation. There is a hard sinter, orange/brown in colour.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291105+00:00
1041,https://1000springs.org.nz/samplesite/1041,/samplesite/1041,Waikite,-38.327,176.3035,Waikite Feature 16,"Sample taken from the bottom of a man made cascade, built to cool water for bathing in the adjacent hot pools. The water then runs into a series of pools as it cools further. No immediate vegetation (about 2 metres back), but the edges of the lower part of cascade are covered in orange, green and brown biofilm.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291136+00:00
1042,https://1000springs.org.nz/samplesite/1042,/samplesite/1042,Waikite,-38.3272,176.3031,Waikite Feature 17,Very bottom of the cascade at Waikite where the water is cooled for the bathing pools. A tree overhangs the sampling spot and there is green and orange coloured biomass on the bottom. The water flows into another pool.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291161+00:00
1043,https://1000springs.org.nz/samplesite/1043,/samplesite/1043,Te Kopia,-38.4022,176.2157,Te Kopia Feature 1,"This feature is situated on the bottom of the escarpment at Te Kopia. It's completely surrounded by dense bush and much of it overhangs the pool. No visible outputs. The pool is surrounded by orange sediment which gives the water an orangy, light brown colour. Some floating scum on top.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291192+00:00
1044,https://1000springs.org.nz/samplesite/1044,/samplesite/1044,Te Kopia,-38.4111,176.2099,Te Kopia Feature 2,Awesome collection of shallow hot springs on the extreme south side of the Te Kopia geothermal field. These springs are hidden next to a steep embankment by the steaming cliffs. The springs have a crispy silica crust around the edges. No immediate vegetation except for some dead vegetation above a metre above. All the springs look connected so we only sampled two.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291227+00:00
1045,https://1000springs.org.nz/samplesite/1045,/samplesite/1045,Te Kopia,-38.4111,176.2102,Te Kopia Feature 3,Another spring in this awesome collection on the south side of Te Kopia. The spring is surrounded by a crisp crust which also has lots of holes with bubbling. There's probably water underneath the entire crust. No immediate vegetation. Sediment a pale cream colour with reddy brown on the crust.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291258+00:00
1046,https://1000springs.org.nz/samplesite/1046,/samplesite/1046,Te Kopia,-38.4111,176.2101,Te Kopia Feature 4,This little spring is about four metres east of Feature 3. It has a more blue colour than the rest of the springs and it hides out underneath a rock. No visible outputs but it probably flows underneath the crust surrounding it. No immediate vegetation.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291325+00:00
1047,https://1000springs.org.nz/samplesite/1047,/samplesite/1047,Te Kopia,-38.4111,176.2101,Te Kopia Feature 5,This feature is about three metres east of Feature 4. A dried up stream bed is visible from the spring to Features 2 & 3. Zero vegetation around this spring and again it's surrounded by a crust. Pinky brown sediment.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291363+00:00
1048,https://1000springs.org.nz/samplesite/1048,/samplesite/1048,Te Kopia,-38.4111,176.2101,Te Kopia Feature 6,Small spring by itself in the middle of geothermal altered patch of ground. Manuka bushes grow about a metre away on it's south side. No visible outputs. Sediment is a light brown colour.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291386+00:00
1049,https://1000springs.org.nz/samplesite/1049,/samplesite/1049,Te Kopia,-38.41,176.2097,Te Kopia Feature 7,"This lake sits at the south end of Te Kopia geothermal field, at the bottom of the escarpment. There is huge build up of sediment at the sides, and lots of little bubbling spots in the ground near where the sample was taken. A stream flows from lake but not visible from sampling spot. Surrounded by dense bush on most sides.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291419+00:00
1050,https://1000springs.org.nz/samplesite/1050,/samplesite/1050,Te Kopia,-38.4098,176.2092,Te Kopia Feature 8,"This stream most likely comes from Feature 7. It is very milky white in colour and mixes with a fresh water stream just after sample taken. Grass banks on both sides, the stream flows west where is goes under Te Kopia Road. Build up of white sediment on bed of stream.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291448+00:00
1051,https://1000springs.org.nz/samplesite/1051,/samplesite/1051,Waiotapu,-38.3416,176.3699,Waiotapu Reserve Feature 1,Large spring in the Waiotapu Scenic Reserve with lots of individual mud pots. The sample was taken from water next to a 90 degree Celsius mud pot. The feature is surrounded by vegetation and there are no visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291474+00:00
1055,https://1000springs.org.nz/samplesite/1055,/samplesite/1055,Waiotapu,-38.3632,176.3687,Waiotapu No.18 Feature 3,Lake Ngakoro at Waiotapu. Sample taken from north side of lake where moderate ebullition occurs. Floating bubbles on top. Steam escapes from various points around the lakes edge. The stream flows into it about 5 metres west of sampling point. No visible outputs. Surrounded by vegetation.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291503+00:00
1056,https://1000springs.org.nz/samplesite/1056,/samplesite/1056,Waiotapu,-38.3622,176.3699,Waiotapu No.16 Feature 5,"A small vigorous hot spring with lots of dead branches, twigs and rocks around it. Looks like a bird's nest. Black coloured sediment surrounds it. No visible output into nearby stream but could be one underneath sediment.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291529+00:00
1057,https://1000springs.org.nz/samplesite/1057,/samplesite/1057,Waiotapu,-38.3622,176.3701,Waiotapu No.16 Feature 6,Small hotspring next to the path. It's got dead branches on one side and no other vegetation. Bubbles float on top. The spring is surrounded by a crust. Brown coloured sediment.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291552+00:00
1082,https://1000springs.org.nz/samplesite/1082,/samplesite/1082,Te Kopia,-38.4155,176.2152,Te Kopia Feature 9,Red stream at Te Kopia. Sample taken from a small pool in stream. Lots of red biofilm. Half alive Manuka surrounding stream. Flows west.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291570+00:00
1083,https://1000springs.org.nz/samplesite/1083,/samplesite/1083,Te Kopia,-38.4156,176.2151,Te Kopia Feature 10,Red spring at start of stream of Feature 9. Zero vegetation surrounding and connected to neighbouring spring. Geothermal crust around it. Build up of red sediment at sides. Sample taken just as a hail shower hit.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291598+00:00
1084,https://1000springs.org.nz/samplesite/1084,/samplesite/1084,Te Kopia,-38.4155,176.2151,Te Kopia Feature 11,Another red spring in this series. Zero vegetation around it and looks connected to neighbouring springs. Sample taken during a small hail shower so it was slightly flooded. Red sediment on the bottom of this spring.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291623+00:00
1085,https://1000springs.org.nz/samplesite/1085,/samplesite/1085,Te Kopia,-38.4155,176.2152,Te Kopia Feature 12,"This spring is located next to a series of red coloured springs, however this one is a pale brown colour. Vegetation exists on the embankment next to it and it has no visible outputs. Sample was taken during hail but there was no mixing with neighbouring springs.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291650+00:00
1096,https://1000springs.org.nz/samplesite/1096,/samplesite/1096,Rotorua,-38.1618,176.2584,Whakarewarewa Feature 72,Spring with a yellow colour in one side of a caved-in hole. Had a plastic bag in it. No immediate vegetation. No visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291668+00:00
1104,https://1000springs.org.nz/samplesite/1104,/samplesite/1104,Reporoa,-38.4535,176.343,Butcher's Pool,Butcher's Pool at Reporoa. This is a popular site for bathers. Lots of individual bubbling sources in pool. Some green biomass growing on edges. Outflows into a drain. Gravel and sediment on bottom.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291694+00:00
1105,https://1000springs.org.nz/samplesite/1105,/samplesite/1105,Reporoa,-38.4699,176.3088,Golden Springs Feature 4,Hot stream at Golden Springs. Sample taken in a pool of the stream where people bathe. A waterfall runs into pool and a waterfall runs out. Surrounded by vegetation. Turbid looking with a pale green tinge to the colour.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291719+00:00
1123,https://1000springs.org.nz/samplesite/1123,/samplesite/1123,Te Kopia,-38.4157,176.2153,Te Kopia Feature 13,Awesome red spring next to a very vigorous spring that is upwelling bright red. Froth floats of top of this spring and the two mix with each other. There's also mixing with a beige coloured spring on the north east side. Vegetation about a metre back on south side.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291749+00:00
1124,https://1000springs.org.nz/samplesite/1124,/samplesite/1124,Te Kopia,-38.4157,176.2153,Te Kopia Feature 14,Peach coloured spring that is bright red at the centre where it's upwelling. Zero vegetation around it and it flows into Feature 13. Actually has some shrubs about 0.3 metres from north side. Red bright sediment around edges.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291775+00:00
1125,https://1000springs.org.nz/samplesite/1125,/samplesite/1125,Te Kopia,-38.4158,176.2152,Te Kopia Feature 15,Fast flowing stream from a range of springs further up stream of where sample taken. Green biomass growing on banks above stream. Overhanging moss and trees. Has some froth. Beige coloured sediment with an orange hue.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291800+00:00
1126,https://1000springs.org.nz/samplesite/1126,/samplesite/1126,Te Kopia,-38.416,176.2146,Te Kopia Feature 16,"This spring really is the colour of tomato. All the geothermal ground around it is bright red, and the water is red too. Inflow from small spring higher up and outflows down the embankment. Zero vegetation near it.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291824+00:00
1127,https://1000springs.org.nz/samplesite/1127,/samplesite/1127,Te Kopia,-38.4159,176.2146,Te Kopia Feature 17,This spring has an inflow and and outflow. Dead vegetation in it. Yellow colour on it's banks. Peach coloured itself. Surrounded by geothermal altered ground.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291845+00:00
1128,https://1000springs.org.nz/samplesite/1128,/samplesite/1128,Te Kopia,-38.416,176.2146,Te Kopia Feature 18,Spring at the top of this series of springs. Red coloured again with zero vegetation near it. Outflows into Feature 17. Red and some yellow coloured sediment around edges. Has a tiny inflow into it.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291869+00:00
1129,https://1000springs.org.nz/samplesite/1129,/samplesite/1129,Te Kopia,-38.4159,176.2148,Te Kopia Feature 19,"A spring at Te Kopia that's not red. Beige coloured with lots of pock marked sediment on the bottom. Some floating scum on top. No visible outflows. Completely surrounded by Manuka, some of which overhangs.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291894+00:00
1130,https://1000springs.org.nz/samplesite/1130,/samplesite/1130,Te Kopia,-38.4157,176.2151,Te Kopia Feature 20,Another non-red spring at Te Kopia. This one flows into the stream of Feature 15. Flows in upstream of where sample was taken. Large dead log hangs out in pool. Beige coloured sediment around edges. Lots of overhanging vegetation.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.291919+00:00
